unit;month;geo;year;value
NR;M01;EA18;2013;307384
NR;M01;EA18;2012;299255
NR;M01;EA18;2011;291054
NR;M01;EA18;2010;287438
NR;M01;EA18;2009;326555
NR;M01;EA18;2008;299259
NR;M01;EA18;2007;283556
NR;M01;EA18;2006;280588
NR;M01;EA18;2005;296888
NR;M01;EA18;2004;288038
NR;M01;EA18;2003;291657
NR;M01;EA18;2002;295669
NR;M01;EA18;2001;276124
NR;M01;EA18;2000;334469
NR;M01;EA18;1999;NA
NR;M01;EA18;1998;273890
NR;M01;EA18;1997;NA
NR;M01;EA18;1996;307578
NR;M01;EA18;1995;NA
NR;M01;EA18;1994;NA
NR;M01;EA18;1993;NA
NR;M01;EA18;1992;NA
NR;M01;EA18;1991;NA
NR;M01;EA18;1990;NA
NR;M01;EA18;1989;NA
NR;M01;EA18;1988;NA
NR;M01;EA18;1987;NA
NR;M01;EA18;1986;NA
NR;M01;EA18;1985;NA
NR;M01;EA18;1984;NA
NR;M01;EA18;1983;NA
NR;M01;EA18;1982;NA
NR;M01;EA18;1981;NA
NR;M01;EA18;1980;NA
NR;M01;EA18;1979;NA
NR;M01;EA18;1978;NA
NR;M01;EA18;1977;NA
NR;M01;EA18;1976;NA
NR;M01;EA18;1975;NA
NR;M01;EA18;1974;NA
NR;M01;EA18;1973;NA
NR;M01;EA18;1972;NA
NR;M01;EA18;1971;NA
NR;M01;EA18;1970;NA
NR;M01;EA18;1969;NA
NR;M01;EA18;1968;NA
NR;M01;EA18;1967;NA
NR;M01;EA18;1966;NA
NR;M01;EA18;1965;NA
NR;M01;EA18;1964;NA
NR;M01;EA18;1963;NA
NR;M01;EA18;1962;NA
NR;M01;EA18;1961;NA
NR;M01;EA18;1960;NA
NR;M01;EA19;2019;339265
NR;M01;EA19;2018;343077
NR;M01;EA19;2017;382899
NR;M01;EA19;2016;307027
NR;M01;EA19;2015;342959
NR;M01;EA19;2014;297689
NR;M01;EA19;2013;311457
NR;M01;EA19;2012;302901
NR;M01;EA19;2011;294779
NR;M01;EA19;2010;291173
NR;M01;EA19;2009;330474
NR;M01;EA19;2008;303668
NR;M01;EA19;2007;287596
NR;M01;EA19;2006;284976
NR;M01;EA19;2005;300677
NR;M01;EA19;2004;292038
NR;M01;EA19;2003;295572
NR;M01;EA19;2002;299422
NR;M01;EA19;2001;279848
NR;M01;EA19;2000;338152
NR;M01;EA19;1999;NA
NR;M01;EA19;1998;277378
NR;M01;EA19;1997;NA
NR;M01;EA19;1996;312421
NR;M01;EA19;1995;NA
NR;M01;EA19;1994;NA
NR;M01;EA19;1993;NA
NR;M01;EA19;1992;NA
NR;M01;EA19;1991;NA
NR;M01;EA19;1990;NA
NR;M01;EA19;1989;NA
NR;M01;EA19;1988;NA
NR;M01;EA19;1987;NA
NR;M01;EA19;1986;NA
NR;M01;EA19;1985;NA
NR;M01;EA19;1984;NA
NR;M01;EA19;1983;NA
NR;M01;EA19;1982;NA
NR;M01;EA19;1981;NA
NR;M01;EA19;1980;NA
NR;M01;EA19;1979;NA
NR;M01;EA19;1978;NA
NR;M01;EA19;1977;NA
NR;M01;EA19;1976;NA
NR;M01;EA19;1975;NA
NR;M01;EA19;1974;NA
NR;M01;EA19;1973;NA
NR;M01;EA19;1972;NA
NR;M01;EA19;1971;NA
NR;M01;EA19;1970;NA
NR;M01;EA19;1969;NA
NR;M01;EA19;1968;NA
NR;M01;EA19;1967;NA
NR;M01;EA19;1966;NA
NR;M01;EA19;1965;NA
NR;M01;EA19;1964;NA
NR;M01;EA19;1963;NA
NR;M01;EA19;1962;NA
NR;M01;EA19;1961;NA
NR;M01;EA19;1960;NA
NR;M01;EE;2019;1575
NR;M01;EE;2018;1417
NR;M01;EE;2017;1675
NR;M01;EE;2016;1440
NR;M01;EE;2015;1446
NR;M01;EE;2014;1383
NR;M01;EE;2013;1485
NR;M01;EE;2012;1376
NR;M01;EE;2011;1425
NR;M01;EE;2010;1530
NR;M01;EE;2009;1430
NR;M01;EE;2008;1528
NR;M01;EE;2007;1572
NR;M01;EE;2006;1633
NR;M01;EE;2005;1627
NR;M01;EE;2004;1797
NR;M01;EE;2003;1869
NR;M01;EE;2002;1714
NR;M01;EE;2001;1651
NR;M01;EE;2000;1920
NR;M01;EE;1999;1669
NR;M01;EE;1998;1639
NR;M01;EE;1997;1650
NR;M01;EE;1996;2105
NR;M01;EE;1995;1891
NR;M01;EE;1994;1988
NR;M01;EE;1993;1940
NR;M01;EE;1992;1830
NR;M01;EE;1991;1765
NR;M01;EE;1990;1849
NR;M01;EE;1989;1590
NR;M01;EE;1988;NA
NR;M01;EE;1987;NA
NR;M01;EE;1986;NA
NR;M01;EE;1985;NA
NR;M01;EE;1984;NA
NR;M01;EE;1983;NA
NR;M01;EE;1982;NA
NR;M01;EE;1981;NA
NR;M01;EE;1980;NA
NR;M01;EE;1979;NA
NR;M01;EE;1978;NA
NR;M01;EE;1977;NA
NR;M01;EE;1976;NA
NR;M01;EE;1975;NA
NR;M01;EE;1974;NA
NR;M01;EE;1973;NA
NR;M01;EE;1972;NA
NR;M01;EE;1971;NA
NR;M01;EE;1970;NA
NR;M01;EE;1969;NA
NR;M01;EE;1968;NA
NR;M01;EE;1967;NA
NR;M01;EE;1966;NA
NR;M01;EE;1965;NA
NR;M01;EE;1964;NA
NR;M01;EE;1963;NA
NR;M01;EE;1962;NA
NR;M01;EE;1961;NA
NR;M01;EE;1960;NA
NR;M01;EEA30_2007;2019;516275
NR;M01;EEA30_2007;2018;522461
NR;M01;EEA30_2007;2017;578482
NR;M01;EEA30_2007;2016;469787
NR;M01;EEA30_2007;2015;523335
NR;M01;EEA30_2007;2014;456362
NR;M01;EEA30_2007;2013;484034
NR;M01;EEA30_2007;2012;461927
NR;M01;EEA30_2007;2011;460040
NR;M01;EEA30_2007;2010;452757
NR;M01;EEA30_2007;2009;510318
NR;M01;EEA30_2007;2008;472625
NR;M01;EEA30_2007;2007;454451
NR;M01;EEA30_2007;2006;447366
NR;M01;EEA30_2007;2005;463146
NR;M01;EEA30_2007;2004;467663
NR;M01;EEA30_2007;2003;466959
NR;M01;EEA30_2007;2002;471983
NR;M01;EEA30_2007;2001;446826
NR;M01;EEA30_2007;2000;542997
NR;M01;EEA30_2007;1999;NA
NR;M01;EEA30_2007;1998;441570
NR;M01;EEA30_2007;1997;NA
NR;M01;EEA30_2007;1996;518471
NR;M01;EEA30_2007;1995;NA
NR;M01;EEA30_2007;1994;NA
NR;M01;EEA30_2007;1993;NA
NR;M01;EEA30_2007;1992;NA
NR;M01;EEA30_2007;1991;NA
NR;M01;EEA30_2007;1990;NA
NR;M01;EEA30_2007;1989;NA
NR;M01;EEA30_2007;1988;NA
NR;M01;EEA30_2007;1987;NA
NR;M01;EEA30_2007;1986;NA
NR;M01;EEA30_2007;1985;NA
NR;M01;EEA30_2007;1984;NA
NR;M01;EEA30_2007;1983;NA
NR;M01;EEA30_2007;1982;NA
NR;M01;EEA30_2007;1981;NA
NR;M01;EEA30_2007;1980;NA
NR;M01;EEA30_2007;1979;NA
NR;M01;EEA30_2007;1978;NA
NR;M01;EEA30_2007;1977;NA
NR;M01;EEA30_2007;1976;NA
NR;M01;EEA30_2007;1975;NA
NR;M01;EEA30_2007;1974;NA
NR;M01;EEA30_2007;1973;NA
NR;M01;EEA30_2007;1972;NA
NR;M01;EEA30_2007;1971;NA
NR;M01;EEA30_2007;1970;NA
NR;M01;EEA30_2007;1969;NA
NR;M01;EEA30_2007;1968;NA
NR;M01;EEA30_2007;1967;NA
NR;M01;EEA30_2007;1966;NA
NR;M01;EEA30_2007;1965;NA
NR;M01;EEA30_2007;1964;NA
NR;M01;EEA30_2007;1963;NA
NR;M01;EEA30_2007;1962;NA
NR;M01;EEA30_2007;1961;NA
NR;M01;EEA30_2007;1960;NA
NR;M01;EEA31;2019;522052
NR;M01;EEA31;2018;527584
NR;M01;EEA31;2017;584994
NR;M01;EEA31;2016;474599
NR;M01;EEA31;2015;528808
NR;M01;EEA31;2014;460843
NR;M01;EEA31;2013;488637
NR;M01;EEA31;2012;466509
NR;M01;EEA31;2011;464976
NR;M01;EEA31;2010;457346
NR;M01;EEA31;2009;515717
NR;M01;EEA31;2008;477625
NR;M01;EEA31;2007;459087
NR;M01;EEA31;2006;451987
NR;M01;EEA31;2005;467818
NR;M01;EEA31;2004;472774
NR;M01;EEA31;2003;471690
NR;M01;EEA31;2002;476860
NR;M01;EEA31;2001;451236
NR;M01;EEA31;2000;548145
NR;M01;EEA31;1999;NA
NR;M01;EEA31;1998;446055
NR;M01;EEA31;1997;NA
NR;M01;EEA31;1996;523422
NR;M01;EEA31;1995;NA
NR;M01;EEA31;1994;NA
NR;M01;EEA31;1993;NA
NR;M01;EEA31;1992;NA
NR;M01;EEA31;1991;NA
NR;M01;EEA31;1990;NA
NR;M01;EEA31;1989;NA
NR;M01;EEA31;1988;NA
NR;M01;EEA31;1987;NA
NR;M01;EEA31;1986;NA
NR;M01;EEA31;1985;NA
NR;M01;EEA31;1984;NA
NR;M01;EEA31;1983;NA
NR;M01;EEA31;1982;NA
NR;M01;EEA31;1981;NA
NR;M01;EEA31;1980;NA
NR;M01;EEA31;1979;NA
NR;M01;EEA31;1978;NA
NR;M01;EEA31;1977;NA
NR;M01;EEA31;1976;NA
NR;M01;EEA31;1975;NA
NR;M01;EEA31;1974;NA
NR;M01;EEA31;1973;NA
NR;M01;EEA31;1972;NA
NR;M01;EEA31;1971;NA
NR;M01;EEA31;1970;NA
NR;M01;EEA31;1969;NA
NR;M01;EEA31;1968;NA
NR;M01;EEA31;1967;NA
NR;M01;EEA31;1966;NA
NR;M01;EEA31;1965;NA
NR;M01;EEA31;1964;NA
NR;M01;EEA31;1963;NA
NR;M01;EEA31;1962;NA
NR;M01;EEA31;1961;NA
NR;M01;EEA31;1960;NA
NR;M01;EFTA;2019;9815
NR;M01;EFTA;2018;10149
NR;M01;EFTA;2017;11210
NR;M01;EFTA;2016;9438
NR;M01;EFTA;2015;11037
NR;M01;EFTA;2014;9612
NR;M01;EFTA;2013;10470
NR;M01;EFTA;2012;9950
NR;M01;EFTA;2011;9994
NR;M01;EFTA;2010;9490
NR;M01;EFTA;2009;11188
NR;M01;EFTA;2008;10079
NR;M01;EFTA;2007;9701
NR;M01;EFTA;2006;9715
NR;M01;EFTA;2005;9684
NR;M01;EFTA;2004;10766
NR;M01;EFTA;2003;10260
NR;M01;EFTA;2002;10292
NR;M01;EFTA;2001;9766
NR;M01;EFTA;2000;12463
NR;M01;EFTA;1999;10567
NR;M01;EFTA;1998;9692
NR;M01;EFTA;1997;11519
NR;M01;EFTA;1996;10635
NR;M01;EFTA;1995;10203
NR;M01;EFTA;1994;10683
NR;M01;EFTA;1993;9837
NR;M01;EFTA;1992;10665
NR;M01;EFTA;1991;9851
NR;M01;EFTA;1990;12487
NR;M01;EFTA;1989;10010
NR;M01;EFTA;1988;9476
NR;M01;EFTA;1987;9912
NR;M01;EFTA;1986;9784
NR;M01;EFTA;1985;10978
NR;M01;EFTA;1984;9236
NR;M01;EFTA;1983;10009
NR;M01;EFTA;1982;9436
NR;M01;EFTA;1981;9802
NR;M01;EFTA;1980;9154
NR;M01;EFTA;1979;9192
NR;M01;EFTA;1978;9546
NR;M01;EFTA;1977;NA
NR;M01;EFTA;1976;NA
NR;M01;EFTA;1975;NA
NR;M01;EFTA;1974;NA
NR;M01;EFTA;1973;NA
NR;M01;EFTA;1972;NA
NR;M01;EFTA;1971;NA
NR;M01;EFTA;1970;NA
NR;M01;EFTA;1969;NA
NR;M01;EFTA;1968;9372
NR;M01;EFTA;1967;NA
NR;M01;EFTA;1966;8380
NR;M01;EFTA;1965;8233
NR;M01;EFTA;1964;8527
NR;M01;EFTA;1963;8572
NR;M01;EFTA;1962;8177
NR;M01;EFTA;1961;7844
NR;M01;EFTA;1960;8308
NR;M01;EL;2019;13076
NR;M01;EL;2018;10961
NR;M01;EL;2017;14834
NR;M01;EL;2016;11626
NR;M01;EL;2015;13081
NR;M01;EL;2014;10426
NR;M01;EL;2013;10388
NR;M01;EL;2012;10802
NR;M01;EL;2011;9960
NR;M01;EL;2010;9520
NR;M01;EL;2009;9932
NR;M01;EL;2008;9702
NR;M01;EL;2007;10939
NR;M01;EL;2006;9656
NR;M01;EL;2005;9341
NR;M01;EL;2004;10638
NR;M01;EL;2003;9186
NR;M01;EL;2002;9727
NR;M01;EL;2001;9146
NR;M01;EL;2000;13336
NR;M01;EL;1999;9342
NR;M01;EL;1998;8846
NR;M01;EL;1997;9791
NR;M01;EL;1996;9837
NR;M01;EL;1995;9013
NR;M01;EL;1994;9418
NR;M01;EL;1993;9543
NR;M01;EL;1992;10465
NR;M01;EL;1991;9061
NR;M01;EL;1990;10722
NR;M01;EL;1989;10644
NR;M01;EL;1988;8304
NR;M01;EL;1987;8747
NR;M01;EL;1986;8569
NR;M01;EL;1985;8887
NR;M01;EL;1984;8349
NR;M01;EL;1983;8754
NR;M01;EL;1982;7995
NR;M01;EL;1981;8836
NR;M01;EL;1980;8880
NR;M01;EL;1979;7973
NR;M01;EL;1978;8159
NR;M01;EL;1977;11106
NR;M01;EL;1976;8135
NR;M01;EL;1975;8363
NR;M01;EL;1974;7533
NR;M01;EL;1973;9057
NR;M01;EL;1972;8192
NR;M01;EL;1971;7009
NR;M01;EL;1970;8801
NR;M01;EL;1969;7423
NR;M01;EL;1968;8522
NR;M01;EL;1967;7695
NR;M01;EL;1966;6987
NR;M01;EL;1965;6560
NR;M01;EL;1964;7198
NR;M01;EL;1963;7127
NR;M01;EL;1962;6409
NR;M01;EL;1961;6980
NR;M01;EL;1960;6189
NR;M01;ES;2019;44426
NR;M01;ES;2018;47661
NR;M01;ES;2017;49139
NR;M01;ES;2016;38162
NR;M01;ES;2015;47066
NR;M01;ES;2014;40209
NR;M01;ES;2013;36926
NR;M01;ES;2012;39878
NR;M01;ES;2011;38081
NR;M01;ES;2010;36755
NR;M01;ES;2009;41867
NR;M01;ES;2008;38256
NR;M01;ES;2007;38495
NR;M01;ES;2006;35221
NR;M01;ES;2005;47867
NR;M01;ES;2004;36284
NR;M01;ES;2003;35620
NR;M01;ES;2002;39869
NR;M01;ES;2001;32434
NR;M01;ES;2000;42531
NR;M01;ES;1999;40691
NR;M01;ES;1998;35096
NR;M01;ES;1997;38937
NR;M01;ES;1996;33783
NR;M01;ES;1995;33787
NR;M01;ES;1994;35324
NR;M01;ES;1993;32609
NR;M01;ES;1992;35324
NR;M01;ES;1991;32331
NR;M01;ES;1990;35993
NR;M01;ES;1989;33709
NR;M01;ES;1988;29003
NR;M01;ES;1987;32201
NR;M01;ES;1986;34835
NR;M01;ES;1985;33332
NR;M01;ES;1984;28175
NR;M01;ES;1983;35431
NR;M01;ES;1982;26097
NR;M01;ES;1981;35505
NR;M01;ES;1980;28681
NR;M01;ES;1979;28031
NR;M01;ES;1978;28921
NR;M01;ES;1977;29109
NR;M01;ES;1976;31335
NR;M01;ES;1975;36015
NR;M01;ES;1974;NA
NR;M01;ES;1973;NA
NR;M01;ES;1972;NA
NR;M01;ES;1971;NA
NR;M01;ES;1970;30020
NR;M01;ES;1969;28805
NR;M01;ES;1968;29401
NR;M01;ES;1967;30267
NR;M01;ES;1966;26797
NR;M01;ES;1965;29968
NR;M01;ES;1964;28997
NR;M01;ES;1963;31135
NR;M01;ES;1962;31688
NR;M01;ES;1961;28857
NR;M01;ES;1960;29759
NR;M01;EU27_2007;2019;512428
NR;M01;EU27_2007;2018;518931
NR;M01;EU27_2007;2017;574817
NR;M01;EU27_2007;2016;466180
NR;M01;EU27_2007;2015;518994
NR;M01;EU27_2007;2014;452574
NR;M01;EU27_2007;2013;479747
NR;M01;EU27_2007;2012;457944
NR;M01;EU27_2007;2011;455814
NR;M01;EU27_2007;2010;448842
NR;M01;EU27_2007;2009;505737
NR;M01;EU27_2007;2008;468474
NR;M01;EU27_2007;2007;450361
NR;M01;EU27_2007;2006;443371
NR;M01;EU27_2007;2005;459214
NR;M01;EU27_2007;2004;463301
NR;M01;EU27_2007;2003;462532
NR;M01;EU27_2007;2002;467628
NR;M01;EU27_2007;2001;442633
NR;M01;EU27_2007;2000;537615
NR;M01;EU27_2007;1999;NA
NR;M01;EU27_2007;1998;437488
NR;M01;EU27_2007;1997;NA
NR;M01;EU27_2007;1996;514042
NR;M01;EU27_2007;1995;NA
NR;M01;EU27_2007;1994;NA
NR;M01;EU27_2007;1993;NA
NR;M01;EU27_2007;1992;NA
NR;M01;EU27_2007;1991;NA
NR;M01;EU27_2007;1990;NA
NR;M01;EU27_2007;1989;NA
NR;M01;EU27_2007;1988;NA
NR;M01;EU27_2007;1987;NA
NR;M01;EU27_2007;1986;NA
NR;M01;EU27_2007;1985;NA
NR;M01;EU27_2007;1984;NA
NR;M01;EU27_2007;1983;NA
NR;M01;EU27_2007;1982;NA
NR;M01;EU27_2007;1981;NA
NR;M01;EU27_2007;1980;NA
NR;M01;EU27_2007;1979;NA
NR;M01;EU27_2007;1978;NA
NR;M01;EU27_2007;1977;NA
NR;M01;EU27_2007;1976;NA
NR;M01;EU27_2007;1975;NA
NR;M01;EU27_2007;1974;NA
NR;M01;EU27_2007;1973;NA
NR;M01;EU27_2007;1972;NA
NR;M01;EU27_2007;1971;NA
NR;M01;EU27_2007;1970;NA
NR;M01;EU27_2007;1969;NA
NR;M01;EU27_2007;1968;NA
NR;M01;EU27_2007;1967;NA
NR;M01;EU27_2007;1966;NA
NR;M01;EU27_2007;1965;NA
NR;M01;EU27_2007;1964;NA
NR;M01;EU27_2007;1963;NA
NR;M01;EU27_2007;1962;NA
NR;M01;EU27_2007;1961;NA
NR;M01;EU27_2007;1960;NA
NR;M01;EU27_2020;2019;461042
NR;M01;EU27_2020;2018;455249
NR;M01;EU27_2020;2017;516935
NR;M01;EU27_2020;2016;416785
NR;M01;EU27_2020;2015;456314
NR;M01;EU27_2020;2014;401636
NR;M01;EU27_2020;2013;424198
NR;M01;EU27_2020;2012;408968
NR;M01;EU27_2020;2011;403760
NR;M01;EU27_2020;2010;398384
NR;M01;EU27_2020;2009;448804
NR;M01;EU27_2020;2008;414300
NR;M01;EU27_2020;2007;396694
NR;M01;EU27_2020;2006;393651
NR;M01;EU27_2020;2005;406218
NR;M01;EU27_2020;2004;409129
NR;M01;EU27_2020;2003;408532
NR;M01;EU27_2020;2002;410056
NR;M01;EU27_2020;2001;387411
NR;M01;EU27_2020;2000;466501
NR;M01;EU27_2020;1999;NA
NR;M01;EU27_2020;1998;384852
NR;M01;EU27_2020;1997;NA
NR;M01;EU27_2020;1996;445344
NR;M01;EU27_2020;1995;NA
NR;M01;EU27_2020;1994;NA
NR;M01;EU27_2020;1993;NA
NR;M01;EU27_2020;1992;NA
NR;M01;EU27_2020;1991;NA
NR;M01;EU27_2020;1990;NA
NR;M01;EU27_2020;1989;NA
NR;M01;EU27_2020;1988;NA
NR;M01;EU27_2020;1987;NA
NR;M01;EU27_2020;1986;NA
NR;M01;EU27_2020;1985;NA
NR;M01;EU27_2020;1984;NA
NR;M01;EU27_2020;1983;NA
NR;M01;EU27_2020;1982;NA
NR;M01;EU27_2020;1981;NA
NR;M01;EU27_2020;1980;NA
NR;M01;EU27_2020;1979;NA
NR;M01;EU27_2020;1978;NA
NR;M01;EU27_2020;1977;NA
NR;M01;EU27_2020;1976;NA
NR;M01;EU27_2020;1975;NA
NR;M01;EU27_2020;1974;NA
NR;M01;EU27_2020;1973;NA
NR;M01;EU27_2020;1972;NA
NR;M01;EU27_2020;1971;NA
NR;M01;EU27_2020;1970;NA
NR;M01;EU27_2020;1969;NA
NR;M01;EU27_2020;1968;NA
NR;M01;EU27_2020;1967;NA
NR;M01;EU27_2020;1966;NA
NR;M01;EU27_2020;1965;NA
NR;M01;EU27_2020;1964;NA
NR;M01;EU27_2020;1963;NA
NR;M01;EU27_2020;1962;NA
NR;M01;EU27_2020;1961;NA
NR;M01;EU27_2020;1960;NA
NR;M01;EU28;2019;518205
NR;M01;EU28;2018;524054
NR;M01;EU28;2017;581329
NR;M01;EU28;2016;470992
NR;M01;EU28;2015;524467
NR;M01;EU28;2014;457055
NR;M01;EU28;2013;484350
NR;M01;EU28;2012;462526
NR;M01;EU28;2011;460750
NR;M01;EU28;2010;453431
NR;M01;EU28;2009;511136
NR;M01;EU28;2008;473474
NR;M01;EU28;2007;454997
NR;M01;EU28;2006;447992
NR;M01;EU28;2005;463886
NR;M01;EU28;2004;468412
NR;M01;EU28;2003;467263
NR;M01;EU28;2002;472505
NR;M01;EU28;2001;447043
NR;M01;EU28;2000;542763
NR;M01;EU28;1999;NA
NR;M01;EU28;1998;441973
NR;M01;EU28;1997;NA
NR;M01;EU28;1996;518993
NR;M01;EU28;1995;NA
NR;M01;EU28;1994;NA
NR;M01;EU28;1993;NA
NR;M01;EU28;1992;NA
NR;M01;EU28;1991;NA
NR;M01;EU28;1990;NA
NR;M01;EU28;1989;NA
NR;M01;EU28;1988;NA
NR;M01;EU28;1987;NA
NR;M01;EU28;1986;NA
NR;M01;EU28;1985;NA
NR;M01;EU28;1984;NA
NR;M01;EU28;1983;NA
NR;M01;EU28;1982;NA
NR;M01;EU28;1981;NA
NR;M01;EU28;1980;NA
NR;M01;EU28;1979;NA
NR;M01;EU28;1978;NA
NR;M01;EU28;1977;NA
NR;M01;EU28;1976;NA
NR;M01;EU28;1975;NA
NR;M01;EU28;1974;NA
NR;M01;EU28;1973;NA
NR;M01;EU28;1972;NA
NR;M01;EU28;1971;NA
NR;M01;EU28;1970;NA
NR;M01;EU28;1969;NA
NR;M01;EU28;1968;NA
NR;M01;EU28;1967;NA
NR;M01;EU28;1966;NA
NR;M01;EU28;1965;NA
NR;M01;EU28;1964;NA
NR;M01;EU28;1963;NA
NR;M01;EU28;1962;NA
NR;M01;EU28;1961;NA
NR;M01;EU28;1960;NA
NR;M01;FI;2019;5127
NR;M01;FI;2018;4910
NR;M01;FI;2017;5492
NR;M01;FI;2016;5336
NR;M01;FI;2015;4895
NR;M01;FI;2014;4583
NR;M01;FI;2013;4754
NR;M01;FI;2012;4625
NR;M01;FI;2011;4605
NR;M01;FI;2010;4512
NR;M01;FI;2009;4736
NR;M01;FI;2008;4286
NR;M01;FI;2007;4369
NR;M01;FI;2006;4254
NR;M01;FI;2005;4205
NR;M01;FI;2004;4621
NR;M01;FI;2003;4811
NR;M01;FI;2002;4532
NR;M01;FI;2001;4143
NR;M01;FI;2000;5171
NR;M01;FI;1999;4473
NR;M01;FI;1998;4211
NR;M01;FI;1997;4550
NR;M01;FI;1996;5243
NR;M01;FI;1995;4405
NR;M01;FI;1994;4663
NR;M01;FI;1993;4401
NR;M01;FI;1992;4642
NR;M01;FI;1991;4515
NR;M01;FI;1990;5105
NR;M01;FI;1989;4771
NR;M01;FI;1988;4204
NR;M01;FI;1987;4514
NR;M01;FI;1986;4315
NR;M01;FI;1985;4711
NR;M01;FI;1984;4059
NR;M01;FI;1983;3868
NR;M01;FI;1982;3918
NR;M01;FI;1981;4019
NR;M01;FI;1980;4100
NR;M01;FI;1979;3946
NR;M01;FI;1978;3798
NR;M01;FI;1977;3898
NR;M01;FI;1976;4344
NR;M01;FI;1975;4261
NR;M01;FI;1974;4009
NR;M01;FI;1973;3911
NR;M01;FI;1972;4037
NR;M01;FI;1971;3823
NR;M01;FI;1970;4592
NR;M01;FI;1969;4099
NR;M01;FI;1968;4297
NR;M01;FI;1967;3921
NR;M01;FI;1966;3924
NR;M01;FI;1965;3795
NR;M01;FI;1964;3743
NR;M01;FI;1963;3993
NR;M01;FI;1962;3858
NR;M01;FI;1961;3400
NR;M01;FI;1960;3820
NR;M01;FR;2019;60400
NR;M01;FR;2018;59778
NR;M01;FR;2017;68161
NR;M01;FR;2016;54109
NR;M01;FR;2015;58453
NR;M01;FR;2014;51122
NR;M01;FR;2013;56084
NR;M01;FR;2012;52283
NR;M01;FR;2011;52996
NR;M01;FR;2010;52003
NR;M01;FR;2009;59918
NR;M01;FR;2008;52778
NR;M01;FR;2007;50058
NR;M01;FR;2006;50127
NR;M01;FR;2005;49165
NR;M01;FR;2004;51321
NR;M01;FR;2003;51803
NR;M01;FR;2002;56540
NR;M01;FR;2001;50336
NR;M01;FR;2000;59824
NR;M01;FR;1999;52176
NR;M01;FR;1998;48136
NR;M01;FR;1997;60016
NR;M01;FR;1996;52051
NR;M01;FR;1995;49498
NR;M01;FR;1994;NA
NR;M01;FR;1993;NA
NR;M01;FR;1992;NA
NR;M01;FR;1991;NA
NR;M01;FR;1990;NA
NR;M01;FR;1989;NA
NR;M01;FR;1988;NA
NR;M01;FR;1987;NA
NR;M01;FR;1986;NA
NR;M01;FR;1985;NA
NR;M01;FR;1984;NA
NR;M01;FR;1983;NA
NR;M01;FR;1982;NA
NR;M01;FR;1981;NA
NR;M01;FR;1980;NA
NR;M01;FR;1979;NA
NR;M01;FR;1978;NA
NR;M01;FR;1977;NA
NR;M01;FR;1976;NA
NR;M01;FR;1975;NA
NR;M01;FR;1974;NA
NR;M01;FR;1973;NA
NR;M01;FR;1972;NA
NR;M01;FR;1971;NA
NR;M01;FR;1970;NA
NR;M01;FR;1969;NA
NR;M01;FR;1968;NA
NR;M01;FR;1967;NA
NR;M01;FR;1966;NA
NR;M01;FR;1965;NA
NR;M01;FR;1964;NA
NR;M01;FR;1963;NA
NR;M01;FR;1962;NA
NR;M01;FR;1961;NA
NR;M01;FR;1960;NA
NR;M01;FX;2019;NA
NR;M01;FX;2018;NA
NR;M01;FX;2017;NA
NR;M01;FX;2016;NA
NR;M01;FX;2015;NA
NR;M01;FX;2014;NA
NR;M01;FX;2013;NA
NR;M01;FX;2012;51396
NR;M01;FX;2011;52088
NR;M01;FX;2010;51095
NR;M01;FX;2009;58938
NR;M01;FX;2008;51862
NR;M01;FX;2007;49225
NR;M01;FX;2006;49166
NR;M01;FX;2005;48186
NR;M01;FX;2004;50377
NR;M01;FX;2003;50920
NR;M01;FX;2002;55663
NR;M01;FX;2001;49529
NR;M01;FX;2000;58939
NR;M01;FX;1999;51436
NR;M01;FX;1998;47361
NR;M01;FX;1997;59227
NR;M01;FX;1996;52070
NR;M01;FX;1995;48788
NR;M01;FX;1994;49932
NR;M01;FX;1993;49231
NR;M01;FX;1992;52247
NR;M01;FX;1991;NA
NR;M01;FX;1990;NA
NR;M01;FX;1989;48428
NR;M01;FX;1988;46740
NR;M01;FX;1987;51229
NR;M01;FX;1986;NA
NR;M01;FX;1985;NA
NR;M01;FX;1984;48740
NR;M01;FX;1983;NA
NR;M01;FX;1982;49581
NR;M01;FX;1981;55289
NR;M01;FX;1980;51015
NR;M01;FX;1979;NA
NR;M01;FX;1978;NA
NR;M01;FX;1977;49306
NR;M01;FX;1976;49611
NR;M01;FX;1975;55805
NR;M01;FX;1974;47969
NR;M01;FX;1973;NA
NR;M01;FX;1972;54755
NR;M01;FX;1971;54857
NR;M01;FX;1970;57488
NR;M01;FX;1969;50601
NR;M01;FX;1968;50829
NR;M01;FX;1967;52524
NR;M01;FX;1966;52233
NR;M01;FX;1965;49930
NR;M01;FX;1964;51874
NR;M01;FX;1963;NA
NR;M01;FX;1962;51491
NR;M01;FX;1961;50524
NR;M01;FX;1960;60144
NR;M01;GE;2019;NA
NR;M01;GE;2018;4304
NR;M01;GE;2017;5346
NR;M01;GE;2016;4879
NR;M01;GE;2015;4575
NR;M01;GE;2014;4774
NR;M01;GE;2013;4591
NR;M01;GE;2012;NA
NR;M01;GE;2011;4692
NR;M01;GE;2010;4490
NR;M01;GE;2009;4459
NR;M01;GE;2008;4489
NR;M01;GE;2007;4470
NR;M01;GE;2006;NA
NR;M01;GE;2005;5072
NR;M01;GE;2004;NA
NR;M01;GE;2003;NA
NR;M01;GE;2002;NA
