Kod;Nazwa;Item;Year;Value
1213000;oświęcimski;65P;2015;16.4
1213000;oświęcimski;65P;2016;17.0
1213000;oświęcimski;65P;2017;17.5
1213000;oświęcimski;65P;2018;18.0
1213000;oświęcimski;65P;2019;18.5
1214000;proszowicki;ADR;2002;
1214000;proszowicki;ADR;2003;22.0
1214000;proszowicki;ADR;2004;22.0
1214000;proszowicki;ADR;2005;21.7
1214000;proszowicki;ADR;2006;21.5
1214000;proszowicki;ADR;2007;21.4
1214000;proszowicki;ADR;2008;21.3
1214000;proszowicki;ADR;2009;21.2
1214000;proszowicki;ADR;2010;20.9
1214000;proszowicki;ADR;2011;21.2
1214000;proszowicki;ADR;2012;21.8
1214000;proszowicki;ADR;2013;22.5
1214000;proszowicki;ADR;2014;22.9
1214000;proszowicki;ADR;2015;23.4
1214000;proszowicki;ADR;2016;24.2
1214000;proszowicki;ADR;2017;24.8
1214000;proszowicki;ADR;2018;25.9
1214000;proszowicki;ADR;2019;26.9
1214000;proszowicki;65P;2002;
1214000;proszowicki;65P;2003;
1214000;proszowicki;65P;2004;
1214000;proszowicki;65P;2005;
1214000;proszowicki;65P;2006;
1214000;proszowicki;65P;2007;
1214000;proszowicki;65P;2008;
1214000;proszowicki;65P;2009;
1214000;proszowicki;65P;2010;14.6
1214000;proszowicki;65P;2011;14.8
1214000;proszowicki;65P;2012;15.2
1214000;proszowicki;65P;2013;15.6
1214000;proszowicki;65P;2014;15.9
1214000;proszowicki;65P;2015;16.2
1214000;proszowicki;65P;2016;16.6
1214000;proszowicki;65P;2017;16.9
1214000;proszowicki;65P;2018;17.5
1214000;proszowicki;65P;2019;18.1
1215000;suski;ADR;2002;
1215000;suski;ADR;2003;20.1
1215000;suski;ADR;2004;20.2
1215000;suski;ADR;2005;20.2
1215000;suski;ADR;2006;20.1
1215000;suski;ADR;2007;20.0
1215000;suski;ADR;2008;19.8
1215000;suski;ADR;2009;19.6
1215000;suski;ADR;2010;19.4
1215000;suski;ADR;2011;19.5
1215000;suski;ADR;2012;19.8
1215000;suski;ADR;2013;20.2
1215000;suski;ADR;2014;20.8
1215000;suski;ADR;2015;21.0
1215000;suski;ADR;2016;21.7
1215000;suski;ADR;2017;22.4
1215000;suski;ADR;2018;22.9
1215000;suski;ADR;2019;23.6
1215000;suski;65P;2002;
1215000;suski;65P;2003;
1215000;suski;65P;2004;
1215000;suski;65P;2005;
1215000;suski;65P;2006;
1215000;suski;65P;2007;
1215000;suski;65P;2008;
1215000;suski;65P;2009;
1215000;suski;65P;2010;13.3
1215000;suski;65P;2011;13.5
1215000;suski;65P;2012;13.6
1215000;suski;65P;2013;13.9
1215000;suski;65P;2014;14.3
1215000;suski;65P;2015;14.5
1215000;suski;65P;2016;14.9
1215000;suski;65P;2017;15.2
1215000;suski;65P;2018;15.5
1215000;suski;65P;2019;15.9
1216000;tarnowski;ADR;2002;
1216000;tarnowski;ADR;2003;19.5
1216000;tarnowski;ADR;2004;19.6
1216000;tarnowski;ADR;2005;19.8
1216000;tarnowski;ADR;2006;19.6
1216000;tarnowski;ADR;2007;19.3
1216000;tarnowski;ADR;2008;19.0
1216000;tarnowski;ADR;2009;19.0
1216000;tarnowski;ADR;2010;18.8
1216000;tarnowski;ADR;2011;18.8
1216000;tarnowski;ADR;2012;18.9
1216000;tarnowski;ADR;2013;19.1
1216000;tarnowski;ADR;2014;19.5
1216000;tarnowski;ADR;2015;19.8
1216000;tarnowski;ADR;2016;20.3
1216000;tarnowski;ADR;2017;20.8
1216000;tarnowski;ADR;2018;21.4
1216000;tarnowski;ADR;2019;21.9
1216000;tarnowski;65P;2002;
1216000;tarnowski;65P;2003;
1216000;tarnowski;65P;2004;
1216000;tarnowski;65P;2005;
1216000;tarnowski;65P;2006;
1216000;tarnowski;65P;2007;
1216000;tarnowski;65P;2008;
1216000;tarnowski;65P;2009;
1216000;tarnowski;65P;2010;13.0
1216000;tarnowski;65P;2011;13.0
1216000;tarnowski;65P;2012;13.2
1216000;tarnowski;65P;2013;13.3
1216000;tarnowski;65P;2014;13.6
1216000;tarnowski;65P;2015;13.8
1216000;tarnowski;65P;2016;14.1
1216000;tarnowski;65P;2017;14.4
1216000;tarnowski;65P;2018;14.8
1216000;tarnowski;65P;2019;15.1
1217000;tatrzański;ADR;2002;
1217000;tatrzański;ADR;2003;19.9
1217000;tatrzański;ADR;2004;20.1
1217000;tatrzański;ADR;2005;20.1
1217000;tatrzański;ADR;2006;20.1
1217000;tatrzański;ADR;2007;19.9
1217000;tatrzański;ADR;2008;19.7
1217000;tatrzański;ADR;2009;19.7
1217000;tatrzański;ADR;2010;19.5
1217000;tatrzański;ADR;2011;19.9
1217000;tatrzański;ADR;2012;20.4
1217000;tatrzański;ADR;2013;21.1
1217000;tatrzański;ADR;2014;21.8
1217000;tatrzański;ADR;2015;22.5
1217000;tatrzański;ADR;2016;23.2
1217000;tatrzański;ADR;2017;24.1
1217000;tatrzański;ADR;2018;24.9
1217000;tatrzański;ADR;2019;25.8
1217000;tatrzański;65P;2002;
1217000;tatrzański;65P;2003;
1217000;tatrzański;65P;2004;
1217000;tatrzański;65P;2005;
1217000;tatrzański;65P;2006;
1217000;tatrzański;65P;2007;
1217000;tatrzański;65P;2008;
1217000;tatrzański;65P;2009;
1217000;tatrzański;65P;2010;13.7
1217000;tatrzański;65P;2011;13.9
1217000;tatrzański;65P;2012;14.2
1217000;tatrzański;65P;2013;14.6
1217000;tatrzański;65P;2014;15.0
1217000;tatrzański;65P;2015;15.4
1217000;tatrzański;65P;2016;15.8
1217000;tatrzański;65P;2017;16.3
1217000;tatrzański;65P;2018;16.7
1217000;tatrzański;65P;2019;17.2
1218000;wadowicki;ADR;2002;
1218000;wadowicki;ADR;2003;18.1
1218000;wadowicki;ADR;2004;18.2
1218000;wadowicki;ADR;2005;18.3
1218000;wadowicki;ADR;2006;18.3
1218000;wadowicki;ADR;2007;18.2
1218000;wadowicki;ADR;2008;18.2
1218000;wadowicki;ADR;2009;18.2
1218000;wadowicki;ADR;2010;18.1
1218000;wadowicki;ADR;2011;18.5
1218000;wadowicki;ADR;2012;18.8
1218000;wadowicki;ADR;2013;19.2
1218000;wadowicki;ADR;2014;19.9
1218000;wadowicki;ADR;2015;20.5
1218000;wadowicki;ADR;2016;21.2
1218000;wadowicki;ADR;2017;21.9
1218000;wadowicki;ADR;2018;22.6
1218000;wadowicki;ADR;2019;23.4
1218000;wadowicki;65P;2002;
1218000;wadowicki;65P;2003;
1218000;wadowicki;65P;2004;
1218000;wadowicki;65P;2005;
1218000;wadowicki;65P;2006;
1218000;wadowicki;65P;2007;
1218000;wadowicki;65P;2008;
1218000;wadowicki;65P;2009;
1218000;wadowicki;65P;2010;12.7
1218000;wadowicki;65P;2011;12.9
1218000;wadowicki;65P;2012;13.2
1218000;wadowicki;65P;2013;13.4
1218000;wadowicki;65P;2014;13.8
1218000;wadowicki;65P;2015;14.2
1218000;wadowicki;65P;2016;14.6
1218000;wadowicki;65P;2017;15.0
1218000;wadowicki;65P;2018;15.4
1218000;wadowicki;65P;2019;15.8
1219000;wielicki;ADR;2002;
1219000;wielicki;ADR;2003;18.2
1219000;wielicki;ADR;2004;18.2
1219000;wielicki;ADR;2005;18.0
1219000;wielicki;ADR;2006;17.6
1219000;wielicki;ADR;2007;17.3
1219000;wielicki;ADR;2008;17.1
1219000;wielicki;ADR;2009;17.0
1219000;wielicki;ADR;2010;16.6
1219000;wielicki;ADR;2011;16.8
1219000;wielicki;ADR;2012;17.2
1219000;wielicki;ADR;2013;17.5
1219000;wielicki;ADR;2014;18.1
1219000;wielicki;ADR;2015;18.6
1219000;wielicki;ADR;2016;19.2
1219000;wielicki;ADR;2017;19.8
1219000;wielicki;ADR;2018;20.6
1219000;wielicki;ADR;2019;21.3
1219000;wielicki;65P;2002;
1219000;wielicki;65P;2003;
1219000;wielicki;65P;2004;
1219000;wielicki;65P;2005;
1219000;wielicki;65P;2006;
1219000;wielicki;65P;2007;
1219000;wielicki;65P;2008;
1219000;wielicki;65P;2009;
1219000;wielicki;65P;2010;11.8
1219000;wielicki;65P;2011;11.9
1219000;wielicki;65P;2012;12.1
1219000;wielicki;65P;2013;12.3
1219000;wielicki;65P;2014;12.6
1219000;wielicki;65P;2015;12.9
1219000;wielicki;65P;2016;13.3
1219000;wielicki;65P;2017;13.6
1219000;wielicki;65P;2018;14.0
1219000;wielicki;65P;2019;14.4
1261000;m.Kraków;ADR;2002;
1261000;m.Kraków;ADR;2003;19.7
1261000;m.Kraków;ADR;2004;20.1
1261000;m.Kraków;ADR;2005;20.4
1261000;m.Kraków;ADR;2006;20.6
1261000;m.Kraków;ADR;2007;20.7
1261000;m.Kraków;ADR;2008;21.0
1261000;m.Kraków;ADR;2009;21.5
1261000;m.Kraków;ADR;2010;22.0
1261000;m.Kraków;ADR;2011;22.7
1261000;m.Kraków;ADR;2012;23.6
1261000;m.Kraków;ADR;2013;24.6
1261000;m.Kraków;ADR;2014;25.5
1261000;m.Kraków;ADR;2015;26.5
1261000;m.Kraków;ADR;2016;27.6
1261000;m.Kraków;ADR;2017;28.8
1261000;m.Kraków;ADR;2018;29.8
1261000;m.Kraków;ADR;2019;30.6
1261000;m.Kraków;65P;2002;
1261000;m.Kraków;65P;2003;
1261000;m.Kraków;65P;2004;
1261000;m.Kraków;65P;2005;
1261000;m.Kraków;65P;2006;
1261000;m.Kraków;65P;2007;
1261000;m.Kraków;65P;2008;
1261000;m.Kraków;65P;2009;
1261000;m.Kraków;65P;2010;15.7
1261000;m.Kraków;65P;2011;16.1
1261000;m.Kraków;65P;2012;16.6
1261000;m.Kraków;65P;2013;17.1
1261000;m.Kraków;65P;2014;17.6
1261000;m.Kraków;65P;2015;18.1
1261000;m.Kraków;65P;2016;18.6
1261000;m.Kraków;65P;2017;19.2
1261000;m.Kraków;65P;2018;19.6
1261000;m.Kraków;65P;2019;19.9
1262000;m.Nowy Sącz;ADR;2002;
1262000;m.Nowy Sącz;ADR;2003;15.6
1262000;m.Nowy Sącz;ADR;2004;15.9
1262000;m.Nowy Sącz;ADR;2005;16.2
1262000;m.Nowy Sącz;ADR;2006;16.4
1262000;m.Nowy Sącz;ADR;2007;16.5
1262000;m.Nowy Sącz;ADR;2008;16.8
1262000;m.Nowy Sącz;ADR;2009;17.3
1262000;m.Nowy Sącz;ADR;2010;17.9
1262000;m.Nowy Sącz;ADR;2011;18.6
1262000;m.Nowy Sącz;ADR;2012;19.5
1262000;m.Nowy Sącz;ADR;2013;20.5
1262000;m.Nowy Sącz;ADR;2014;21.4
1262000;m.Nowy Sącz;ADR;2015;22.5
1262000;m.Nowy Sącz;ADR;2016;23.6
1262000;m.Nowy Sącz;ADR;2017;24.7
1262000;m.Nowy Sącz;ADR;2018;25.8
1262000;m.Nowy Sącz;ADR;2019;26.8
1262000;m.Nowy Sącz;65P;2002;
1262000;m.Nowy Sącz;65P;2003;
1262000;m.Nowy Sącz;65P;2004;
1262000;m.Nowy Sącz;65P;2005;
1262000;m.Nowy Sącz;65P;2006;
1262000;m.Nowy Sącz;65P;2007;
1262000;m.Nowy Sącz;65P;2008;
1262000;m.Nowy Sącz;65P;2009;
1262000;m.Nowy Sącz;65P;2010;12.7
1262000;m.Nowy Sącz;65P;2011;13.2
1262000;m.Nowy Sącz;65P;2012;13.7
1262000;m.Nowy Sącz;65P;2013;14.4
1262000;m.Nowy Sącz;65P;2014;14.9
1262000;m.Nowy Sącz;65P;2015;15.6
1262000;m.Nowy Sącz;65P;2016;16.2
1262000;m.Nowy Sącz;65P;2017;16.7
1262000;m.Nowy Sącz;65P;2018;17.3
1262000;m.Nowy Sącz;65P;2019;17.8
1263000;m.Tarnów;ADR;2002;
1263000;m.Tarnów;ADR;2003;18.0
1263000;m.Tarnów;ADR;2004;18.6
1263000;m.Tarnów;ADR;2005;19.1
1263000;m.Tarnów;ADR;2006;19.2
1263000;m.Tarnów;ADR;2007;19.4
1263000;m.Tarnów;ADR;2008;19.7
1263000;m.Tarnów;ADR;2009;20.4
1263000;m.Tarnów;ADR;2010;21.2
1263000;m.Tarnów;ADR;2011;22.0
1263000;m.Tarnów;ADR;2012;23.1
1263000;m.Tarnów;ADR;2013;24.3
1263000;m.Tarnów;ADR;2014;25.5
1263000;m.Tarnów;ADR;2015;26.7
1263000;m.Tarnów;ADR;2016;28.2
1263000;m.Tarnów;ADR;2017;29.5
1263000;m.Tarnów;ADR;2018;31.1
1263000;m.Tarnów;ADR;2019;32.7
1263000;m.Tarnów;65P;2002;
1263000;m.Tarnów;65P;2003;
1263000;m.Tarnów;65P;2004;
1263000;m.Tarnów;65P;2005;
1263000;m.Tarnów;65P;2006;
1263000;m.Tarnów;65P;2007;
1263000;m.Tarnów;65P;2008;
1263000;m.Tarnów;65P;2009;
1263000;m.Tarnów;65P;2010;15.1
1263000;m.Tarnów;65P;2011;15.6
1263000;m.Tarnów;65P;2012;16.3
1263000;m.Tarnów;65P;2013;17.0
1263000;m.Tarnów;65P;2014;17.7
1263000;m.Tarnów;65P;2015;18.4
1263000;m.Tarnów;65P;2016;19.2
1263000;m.Tarnów;65P;2017;19.9
1263000;m.Tarnów;65P;2018;20.7
1263000;m.Tarnów;65P;2019;21.5
